ts,CH2,CH3,CH4
20251222_161449,340.4622391275304,322.4553848465819,323.75245304999
20251222_161537,341.7375976067049,334.6262756060536,319.866644508926
20251222_161625,343.9944546861149,337.8746117842626,316.0358271891112
20251222_161713,37.9488950990837,38.0296804487736,17.1085714411393
20251222_161801,19.104661867897,0.8898543211037063,10.2914098006514
20251222_161849,328.8094502589166,326.6479931677508,328.75804852595
20251222_161937,7.8150287924525,354.222347268826,352.1441619724925
20251222_162025,4.9253639376038,346.6818589357596,329.705071116015
20251222_162113,346.4759978465709,318.7775575072039,333.0102920270989
20251222_162201,15.9385454857795,34.3720944409389,12.7680532263851
20251222_162249,33.1375768841699,29.8724156260503,9.7864924566172
20251222_162337,357.767919789504,22.8070038270768,357.4761712396127
20251222_162425,45.8778371374519,52.183131420499,32.1470579190793
20251222_162513,344.2537968676372,358.1024436228173,322.23030159788
20251222_162601,359.220348902973,21.3933761577379,359.8026073601063
20251222_162649,26.3700681312705,34.9401304235603,38.8519455880178
20251222_162737,3.0163020556719,8.6753424742947,349.1544925147494
20251222_162825,335.7572679045343,318.5564785763189,318.1576330318121
20251222_162913,356.247441255992,344.9633437261029,347.30232584097
20251222_163001,37.1243957440251,56.4664122621791,23.9661373408278
20251222_163049,21.2230043368332,1.30185796887,4.9114596555207
20251222_163137,329.5413839922253,333.9523969800669,323.7845236050956
20251222_163225,341.318284897978,346.5682225012841,322.7078796459022
20251222_163313,41.941743353201,39.578947132601,3.9602904716171
20251222_163401,345.510516509427,339.0839475072577,345.5203271941267
20251222_163449,52.1581001243755,43.5144957707581,35.4398407412661
20251222_163537,56.4984974316108,47.0162960022887,41.242208556297
20251222_163625,354.7421486475879,327.3408547808811,331.4698581575543
